Job_Description,CV_Text,Label
"Job Category: אחזקה, Company: TechCorp, Salary: 46 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2269, Address: Tel Aviv, Search Radius: 13km, Skills: Python, Excel, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",1
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 34 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3487, Address: Tel Aviv, Search Radius: 6km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",1
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 40 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6511, Address: Tel Aviv, Search Radius: 25km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",1
"Job Category: בניין וייצור, Company: TechCorp, Salary: 57 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3409, Address: Tel Aviv, Search Radius: 8km, Skills: Java, Python, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",0
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 52 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8340, Address: Tel Aviv, Search Radius: 20km, Skills: Driving License, English, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",0
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 64 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7257, Address: Tel Aviv, Search Radius: 22km, Skills: SAP, Java, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 46 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4107, Address: Tel Aviv, Search Radius: 8km, Skills: Driving License, SAP, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 41 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6702, Address: Tel Aviv, Search Radius: 20km, Skills: Java, Driving License, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 64 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1351, Address: Tel Aviv, Search Radius: 7km, Skills: Java, Driving License, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 71 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4546, Address: Tel Aviv, Search Radius: 10km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for בעלי חיים job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 65 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4114, Address: Tel Aviv, Search Radius: 19km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 37 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3840, Address: Tel Aviv, Search Radius: 13km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",1
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 42 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8107, Address: Tel Aviv, Search Radius: 15km, Skills: Python, SAP, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",1
"Job Category: מסעדנות, Company: TechCorp, Salary: 50 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9685, Address: Tel Aviv, Search Radius: 8km, Skills: English, Excel, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",1
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 80 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6296, Address: Tel Aviv, Search Radius: 21km, Skills: Java, Python, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",1
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 78 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5051, Address: Tel Aviv, Search Radius: 15km, Skills: Python, English, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",1
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 80 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5923, Address: Tel Aviv, Search Radius: 10km, Skills: Driving License, English, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",0
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 62 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6624, Address: Tel Aviv, Search Radius: 30km, Skills: Driving License, SAP, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",0
"Job Category: בניין וייצור, Company: TechCorp, Salary: 57 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2913, Address: Tel Aviv, Search Radius: 27km, Skills: Python, SAP, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",0
"Job Category: מסעדנות, Company: TechCorp, Salary: 54 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2801, Address: Tel Aviv, Search Radius: 13km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",0
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 69 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4005, Address: Tel Aviv, Search Radius: 5km, Skills: Java, Driving License, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 40 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6192, Address: Tel Aviv, Search Radius: 17km, Skills: Python, Driving License, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",1
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 73 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1223, Address: Tel Aviv, Search Radius: 6km, Skills: English, Excel, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",0
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 72 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1825, Address: Tel Aviv, Search Radius: 19km, Skills: Driving License, Java, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",0
"Job Category: בעלי חיים, Company: TechCorp, Salary: 75 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7750, Address: Tel Aviv, Search Radius: 23km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 36 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6992, Address: Tel Aviv, Search Radius: 9km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",0
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 33 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9017, Address: Tel Aviv, Search Radius: 5km, Skills: Java, Python, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",0
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 37 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1490, Address: Tel Aviv, Search Radius: 14km, Skills: Java, English, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",1
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 34 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2171, Address: Tel Aviv, Search Radius: 23km, Skills: Java, Driving License, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 33 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9825, Address: Tel Aviv, Search Radius: 29km, Skills: Driving License, Java, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 75 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3311, Address: Tel Aviv, Search Radius: 21km, Skills: Driving License, Python, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",1
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 58 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3914, Address: Tel Aviv, Search Radius: 29km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",0
"Job Category: בניין וייצור, Company: TechCorp, Salary: 33 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2232, Address: Tel Aviv, Search Radius: 26km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",0
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 36 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5332, Address: Tel Aviv, Search Radius: 29km, Skills: Java, Python, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 78 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3674, Address: Tel Aviv, Search Radius: 8km, Skills: SAP, English, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",0
"Job Category: בניין וייצור, Company: TechCorp, Salary: 76 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8547, Address: Tel Aviv, Search Radius: 14km, Skills: SAP, English, Soft Skills: Team player, Fast learner. Looking for אבטחה וביטחון job.",0
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 60 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4551, Address: Tel Aviv, Search Radius: 16km, Skills: Python, Driving License, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",0
